transaction_id,card_number,merchant_name,amount_usd,amount_cad,currency,conversion_rate,transaction_date,mcc_code,mcc_description,transaction_code,employee_id,employee_name,department,manager_id,job_level,approval_status,expense_report_id,ai_risk_score,ai_category,policy_flag,flag_reason,severity,receipt_url,trip_id,is_pre_authorized
TXN-003837,****-****-****-4009,DAYS INN 209,352.36,485.9,USD,1.379,2025-08-07 15:58:00,7011,"Hotels, Motels & Resorts",TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,,TRIP-0255,True
TXN-002809,****-****-****-4006,A&W STORE 551,41.93,57.82,USD,1.379,2025-08-07 16:22:00,5812,Eating Places & Restaurants,TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002809.pdf,,True
TXN-003224,****-****-****-4009,MIDAS AUTO 21,138.35,190.78,USD,1.379,2025-08-07 17:19:00,7531,Auto Body Repair Shops,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003224.pdf,,True
TXN-001844,****-****-****-4003,KAL TIRE 9,279.64,385.62,USD,1.379,2025-08-07 18:01:00,7538,Automotive Service Shops,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001844.pdf,,True
TXN-002170,****-****-****-4004,ESSO RETAIL 113,93.34,128.72,USD,1.379,2025-08-07 18:01:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,PENDING,,,,,,,https://receipts.brim.example/002170.pdf,,False
TXN-001569,****-****-****-4008,STAPLES #112,48.84,67.35,USD,1.379,2025-08-07 18:25:00,5943,Stationery & Writing Supplies,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001569.pdf,,True
TXN-001706,****-****-****-4007,ULTRAMAR 55,42.93,59.2,USD,1.379,2025-08-07 20:32:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001706.pdf,TRIP-0116,True
TXN-002278,****-****-****-4002,BOSTON PIZZA 12,23.87,32.92,USD,1.379,2025-08-07 20:43:00,5814,Fast Food Restaurants,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/002278.pdf,,True
TXN-000896,****-****-****-4007,MCDONALDS DT QPS,19.63,27.07,USD,1.379,2025-08-07 21:40:00,5814,Fast Food Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000896.pdf,,True
TXN-002669,****-****-****-4002,SHELL DT #4421,33.19,45.77,USD,1.379,2025-08-08 08:56:00,5172,Petroleum & Petroleum Products,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/002669.pdf,,True
TXN-003343,****-****-****-4004,QUICK FUEL STOP,41.45,57.16,USD,1.379,2025-08-08 09:49:00,5541,Service Stations,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/003343.pdf,,True
TXN-002148,****-****-****-4008,ROGERS WIRELESS,140.63,193.93,USD,1.379,2025-08-08 10:41:00,4814,Telecom Services,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002148.pdf,,True
TXN-002223,****-****-****-4003,ROGERS WIRELESS,54.0,74.47,USD,1.379,2025-08-08 10:47:00,5734,Computer Software Stores,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,PENDING,,,,,,,https://receipts.brim.example/002223.pdf,,False
TXN-001561,****-****-****-4009,TIM HORTONS #882,35.8,49.37,USD,1.379,2025-08-08 11:57:00,5812,Eating Places & Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001561.pdf,TRIP-0105,True
TXN-000796,****-****-****-4009,SUBWAY 40021,23.58,32.52,USD,1.379,2025-08-08 13:21:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000796.pdf,TRIP-0043,True
TXN-002068,****-****-****-4009,QUICK FUEL STOP,85.18,117.46,USD,1.379,2025-08-08 13:22:00,5172,Petroleum & Petroleum Products,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002068.pdf,,True
TXN-001573,****-****-****-4009,FLYING J #771,37.5,51.71,USD,1.379,2025-08-08 14:36:00,5172,Petroleum & Petroleum Products,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001573.pdf,,True
TXN-002785,****-****-****-4005,QUICK FUEL STOP,120.58,166.28,USD,1.379,2025-08-08 15:36:00,5541,Service Stations,TXC-005,EMP005,Dana Park,Finance,EMP002,3,PENDING,,,,,,,https://receipts.brim.example/002785.pdf,,False
TXN-001600,****-****-****-4002,COMFORT INN 442,172.99,238.55,USD,1.379,2025-08-08 15:38:00,7011,"Hotels, Motels & Resorts",TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001600.pdf,TRIP-0108,True
TXN-003684,****-****-****-4008,FLYING J #771,44.63,61.54,USD,1.379,2025-08-08 15:51:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003684.pdf,,True
TXN-001800,****-****-****-4003,ULTRAMAR 55,69.24,95.48,USD,1.379,2025-08-08 16:22:00,5541,Service Stations,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001800.pdf,,True
TXN-002595,****-****-****-4008,ULTRAMAR 55,90.11,124.26,USD,1.379,2025-08-08 17:47:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002595.pdf,,True
TXN-001838,****-****-****-4009,SUPER 8 MOTEL,93.22,128.55,USD,1.379,2025-08-08 18:19:00,7011,"Hotels, Motels & Resorts",TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001838.pdf,,True
TXN-003825,****-****-****-4002,BOSTON PIZZA 12,43.3,59.71,USD,1.379,2025-08-08 20:04:00,5814,Fast Food Restaurants,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003825.pdf,,True
TXN-002740,****-****-****-4002,ESSO RETAIL 113,136.76,188.59,USD,1.379,2025-08-08 20:54:00,5172,Petroleum & Petroleum Products,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/002740.pdf,,True
TXN-003072,****-****-****-4007,ROADSIDE GRILL CO,23.65,32.61,USD,1.379,2025-08-09 12:53:00,5814,Fast Food Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003072.pdf,,True
TXN-001602,****-****-****-4002,QUICK FUEL STOP,39.6,54.61,USD,1.379,2025-08-09 15:38:00,5172,Petroleum & Petroleum Products,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001602.pdf,TRIP-0108,True
TXN-001857,****-****-****-4003,ULTRAMAR 55,30.58,42.17,USD,1.379,2025-08-09 15:54:00,5541,Service Stations,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001857.pdf,,True
TXN-002306,****-****-****-4008,ROADSIDE GRILL CO,52.31,72.14,USD,1.379,2025-08-09 16:03:00,5814,Fast Food Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,,,True
TXN-004174,****-****-****-4007,A&W STORE 551,14.02,19.33,USD,1.379,2025-08-09 18:19:00,5812,Eating Places & Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/004174.pdf,,True
TXN-000647,****-****-****-4003,ULTRAMAR 55,52.48,72.37,USD,1.379,2025-08-09 18:23:00,5172,Petroleum & Petroleum Products,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,,,True
TXN-001705,****-****-****-4007,DAYS INN 209,106.1,146.31,USD,1.379,2025-08-09 20:25:00,7011,"Hotels, Motels & Resorts",TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001705.pdf,TRIP-0116,True
TXN-002944,****-****-****-4008,407 ETR TOLL,19.58,27.0,USD,1.379,2025-08-09 20:35:00,4131,Bus Lines / Tolls,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002944.pdf,,True
TXN-003353,****-****-****-4002,BEST BUY 112,129.86,179.08,USD,1.379,2025-08-10 07:57:00,5045,Computers & Peripherals,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003353.pdf,,True
TXN-001508,****-****-****-4005,DAYS INN 209,178.13,245.64,USD,1.379,2025-08-10 09:26:00,7011,"Hotels, Motels & Resorts",TXC-005,EMP005,Dana Park,Finance,EMP002,3,PENDING,,,,,,,,,False
TXN-003241,****-****-****-4001,PETRO-CANADA 8821,39.38,54.31,USD,1.379,2025-08-10 09:37:00,5541,Service Stations,TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,https://receipts.brim.example/003241.pdf,,True
TXN-001734,****-****-****-4002,WENDYS 7781,15.04,20.74,USD,1.379,2025-08-10 11:22:00,5812,Eating Places & Restaurants,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001734.pdf,,True
TXN-001601,****-****-****-4002,SUBWAY 40021,32.14,44.32,USD,1.379,2025-08-10 11:27:00,5814,Fast Food Restaurants,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001601.pdf,TRIP-0108,True
TXN-002906,****-****-****-4007,ULTRAMAR 55,37.29,51.42,USD,1.379,2025-08-10 12:27:00,5172,Petroleum & Petroleum Products,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002906.pdf,,True
TXN-003346,****-****-****-4007,PETRO-CANADA 8821,143.52,197.91,USD,1.379,2025-08-10 12:36:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,PENDING,,,,,,,,,False
TXN-000794,****-****-****-4009,HOLIDAY INN EXPRESS,86.91,119.85,USD,1.379,2025-08-10 14:51:00,7011,"Hotels, Motels & Resorts",TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000794.pdf,TRIP-0043,True
TXN-001502,****-****-****-4007,BEST BUY 112,68.6,94.6,USD,1.379,2025-08-10 15:00:00,5045,Computers & Peripherals,TXC-007,EMP007,Carol White,Finance,EMP004,2,PENDING,,,,,,,https://receipts.brim.example/001502.pdf,,False
TXN-001597,****-****-****-4009,WENDYS 7781,23.76,32.77,USD,1.379,2025-08-10 15:19:00,5812,Eating Places & Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001597.pdf,,True
TXN-003272,****-****-****-4007,ROADSIDE GRILL CO,15.79,21.77,USD,1.379,2025-08-10 15:20:00,5812,Eating Places & Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003272.pdf,,True
TXN-004119,****-****-****-4007,ESSO RETAIL 113,96.32,132.83,USD,1.379,2025-08-10 18:04:00,5172,Petroleum & Petroleum Products,TXC-007,EMP007,Carol White,Finance,EMP004,2,PENDING,,,,,,,https://receipts.brim.example/004119.pdf,,False
TXN-003129,****-****-****-4008,PETRO-CANADA 8821,68.57,94.56,USD,1.379,2025-08-10 19:00:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003129.pdf,,True
TXN-003496,****-****-****-4008,PILOT TRAVEL 209,191.9,264.63,USD,1.379,2025-08-10 19:29:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,PENDING,,,,,,,https://receipts.brim.example/003496.pdf,TRIP-0231,False
TXN-003494,****-****-****-4008,DAYS INN 209,193.99,267.51,USD,1.379,2025-08-10 21:58:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003494.pdf,TRIP-0231,True
TXN-000903,****-****-****-4009,QUICK FUEL STOP,164.96,227.48,USD,1.379,2025-08-11 07:01:00,5172,Petroleum & Petroleum Products,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000903.pdf,,True
TXN-003382,****-****-****-4003,SHELL DT #4421,91.47,126.14,USD,1.379,2025-08-11 08:34:00,5172,Petroleum & Petroleum Products,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003382.pdf,,True
TXN-001787,****-****-****-4007,TIM HORTONS #882,38.81,53.52,USD,1.379,2025-08-11 08:58:00,5812,Eating Places & Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001787.pdf,,True
TXN-000499,****-****-****-4003,SUBWAY 40021,13.79,19.02,USD,1.379,2025-08-11 09:37:00,5814,Fast Food Restaurants,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000499.pdf,,True
TXN-001491,****-****-****-4008,HOME DEPOT 88,200.51,276.5,USD,1.379,2025-08-11 10:12:00,5300,Wholesale Clubs,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001491.pdf,,True
TXN-000624,****-****-****-4003,FLYING J #771,75.66,104.34,USD,1.379,2025-08-11 11:13:00,5172,Petroleum & Petroleum Products,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000624.pdf,,True
TXN-004008,****-****-****-4006,BOSTON PIZZA 12,14.31,19.73,USD,1.379,2025-08-11 13:17:00,5812,Eating Places & Restaurants,TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/004008.pdf,,True
TXN-000498,****-****-****-4003,ULTRAMAR 55,79.76,109.99,USD,1.379,2025-08-11 14:18:00,5172,Petroleum & Petroleum Products,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000498.pdf,,True
TXN-003744,****-****-****-4009,ULTRAMAR 55,61.11,84.27,USD,1.379,2025-08-11 14:39:00,5172,Petroleum & Petroleum Products,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003744.pdf,,True
TXN-004170,****-****-****-4004,ULTRAMAR 55,214.37,295.62,USD,1.379,2025-08-11 15:54:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/004170.pdf,,True
TXN-002570,****-****-****-4009,QUICK FUEL STOP,44.86,61.86,USD,1.379,2025-08-11 19:27:00,5541,Service Stations,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002570.pdf,,True
TXN-000601,****-****-****-4009,MIDAS AUTO 21,306.5,422.66,USD,1.379,2025-08-11 19:31:00,7531,Auto Body Repair Shops,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,,,True
TXN-001416,****-****-****-4003,SHELL DT #4421,109.43,150.9,USD,1.379,2025-08-11 20:18:00,5541,Service Stations,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001416.pdf,,True
TXN-002084,****-****-****-4009,407 ETR TOLL,13.18,18.18,USD,1.379,2025-08-12 07:37:00,7523,Parking Lots & Garages,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002084.pdf,,True
TXN-000733,****-****-****-4007,PILOT TRAVEL 209,118.22,163.03,USD,1.379,2025-08-12 07:41:00,5172,Petroleum & Petroleum Products,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000733.pdf,,True
TXN-000925,****-****-****-4008,BOSTON PIZZA 12,16.5,22.75,USD,1.379,2025-08-12 08:01:00,5812,Eating Places & Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000925.pdf,,True
TXN-001496,****-****-****-4009,COSTCO WHSE 44,57.62,79.46,USD,1.379,2025-08-12 09:39:00,5300,Wholesale Clubs,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001496.pdf,,True
TXN-003945,****-****-****-4001,PILOT TRAVEL 209,43.01,59.31,USD,1.379,2025-08-12 10:07:00,5541,Service Stations,TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,https://receipts.brim.example/003945.pdf,,True
TXN-000795,****-****-****-4009,SUBWAY 40021,19.52,26.92,USD,1.379,2025-08-12 10:13:00,5812,Eating Places & Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000795.pdf,TRIP-0043,True
TXN-002038,****-****-****-4008,QUICK FUEL STOP,56.85,78.4,USD,1.379,2025-08-12 10:56:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002038.pdf,,True
TXN-003924,****-****-****-4003,IMPARK LOT 88,12.26,16.91,USD,1.379,2025-08-12 11:39:00,7523,Parking Lots & Garages,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003924.pdf,,True
TXN-003158,****-****-****-4009,STAPLES #112,41.75,57.57,USD,1.379,2025-08-12 12:59:00,5943,Stationery & Writing Supplies,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003158.pdf,,True
TXN-002209,****-****-****-4004,ESSO RETAIL 113,26.26,36.21,USD,1.379,2025-08-12 13:42:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/002209.pdf,,True
TXN-000306,****-****-****-4008,ULTRAMAR 55,98.7,136.11,USD,1.379,2025-08-12 13:51:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000306.pdf,,True
TXN-002724,****-****-****-4009,QUICK FUEL STOP,52.62,72.56,USD,1.379,2025-08-12 14:08:00,5541,Service Stations,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,,,True
TXN-003268,****-****-****-4003,WENDYS 7781,7.29,10.05,USD,1.379,2025-08-12 14:33:00,5814,Fast Food Restaurants,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003268.pdf,TRIP-0216,True
TXN-002361,****-****-****-4009,COSTCO WHSE 44,182.8,252.08,USD,1.379,2025-08-12 14:39:00,5045,Computers & Peripherals,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002361.pdf,,True
TXN-003267,****-****-****-4003,SUPER 8 MOTEL,51.22,70.63,USD,1.379,2025-08-12 14:42:00,7011,"Hotels, Motels & Resorts",TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003267.pdf,TRIP-0216,True
TXN-000797,****-****-****-4009,ESSO RETAIL 113,42.95,59.23,USD,1.379,2025-08-12 14:57:00,5172,Petroleum & Petroleum Products,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000797.pdf,TRIP-0043,True
TXN-000691,****-****-****-4008,A&W STORE 551,28.72,39.6,USD,1.379,2025-08-12 15:55:00,5812,Eating Places & Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000691.pdf,TRIP-0038,True
TXN-001898,****-****-****-4002,GREEN P PARKING,17.42,24.02,USD,1.379,2025-08-12 16:28:00,7523,Parking Lots & Garages,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001898.pdf,,True
TXN-001247,****-****-****-4001,WENDYS 7781,52.49,72.38,USD,1.379,2025-08-12 17:14:00,5812,Eating Places & Restaurants,TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,,,True
TXN-002637,****-****-****-4008,ROADSIDE GRILL CO,10.79,14.88,USD,1.379,2025-08-12 17:29:00,5814,Fast Food Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002637.pdf,,True
TXN-003887,****-****-****-4009,SUPER 8 MOTEL,233.58,322.11,USD,1.379,2025-08-12 18:49:00,7011,"Hotels, Motels & Resorts",TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003887.pdf,,True
TXN-002827,****-****-****-4004,FLYING J #771,70.01,96.54,USD,1.379,2025-08-12 18:53:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/002827.pdf,,True
TXN-004045,****-****-****-4002,GRAND & TOY 5,31.07,42.85,USD,1.379,2025-08-12 19:46:00,5111,Stationery & Office Supplies,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/004045.pdf,,True
TXN-000618,****-****-****-4009,QUICK FUEL STOP,58.17,80.22,USD,1.379,2025-08-12 20:57:00,5541,Service Stations,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000618.pdf,,True
TXN-001818,****-****-****-4004,CANADIAN TIRE 445,326.85,450.73,USD,1.379,2025-08-12 20:57:00,7531,Auto Body Repair Shops,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001818.pdf,,True
TXN-004153,****-****-****-4007,MIDAS AUTO 21,234.5,323.38,USD,1.379,2025-08-12 21:31:00,7538,Automotive Service Shops,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/004153.pdf,,True
TXN-003495,****-****-****-4008,PILOT TRAVEL 209,55.14,76.04,USD,1.379,2025-08-12 23:59:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,PENDING,,,,,,,,TRIP-0231,False
TXN-003497,****-****-****-4008,SHELL DT #4421,27.89,38.46,USD,1.379,2025-08-13 00:10:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003497.pdf,TRIP-0231,True
TXN-002181,****-****-****-4007,ESSO RETAIL 113,64.91,89.51,USD,1.379,2025-08-13 05:49:00,5172,Petroleum & Petroleum Products,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,,TRIP-0145,True
TXN-002020,****-****-****-4002,PETRO-CANADA 8821,140.11,193.21,USD,1.379,2025-08-13 08:20:00,5172,Petroleum & Petroleum Products,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,PENDING,,,,,,,https://receipts.brim.example/002020.pdf,,False
TXN-000638,****-****-****-4001,BEST BUY 112,135.98,187.52,USD,1.379,2025-08-13 10:14:00,5045,Computers & Peripherals,TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,https://receipts.brim.example/000638.pdf,,True
TXN-001925,****-****-****-4008,A&W STORE 551,69.81,96.27,USD,1.379,2025-08-13 11:33:00,5812,Eating Places & Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001925.pdf,,True
TXN-001492,****-****-****-4007,ROGERS WIRELESS,161.21,222.31,USD,1.379,2025-08-13 12:10:00,4814,Telecom Services,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001492.pdf,,True
TXN-002015,****-****-****-4009,ROGERS WIRELESS,84.9,117.08,USD,1.379,2025-08-13 12:38:00,4814,Telecom Services,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,PENDING,,,,,,,https://receipts.brim.example/002015.pdf,,False
TXN-002515,****-****-****-4007,TIM HORTONS #882,57.11,78.75,USD,1.379,2025-08-13 12:38:00,5812,Eating Places & Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,,,True
TXN-002099,****-****-****-4004,ROADSIDE GRILL CO,18.39,25.36,USD,1.379,2025-08-13 13:38:00,5812,Eating Places & Restaurants,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/002099.pdf,,True
